year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Sugars and sugar confectionery,0.00022746,0.48489621
1995,Apparel and clothing accessories; knitted or crocheted,0.00008334,0.00456262
1995,Apparel and clothing accessories; not knitted or crocheted,0.00006843,0.00407769
1995,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00005082,0.00162174
1995,Wood and articles of wood; wood charcoal,0.00004161,0.19169889
1995,Other,0.00010662,0.03105969
1996,Sugars and sugar confectionery,0.00022919,0.50222429
1996,Apparel and clothing accessories; not knitted or crocheted,0.00008253,0.00421468
1996,Apparel and clothing accessories; knitted or crocheted,0.00008183,0.00436615
1996,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00006667,0.00204225
1996,Wood and articles of wood; wood charcoal,0.00004245,0.20022356
1996,Other,0.00013633,0.03440781
1997,Sugars and sugar confectionery,0.00014967,0.30994557
1997,Apparel and clothing accessories; knitted or crocheted,0.00009778,0.00545766
1997,Apparel and clothing accessories; not knitted or crocheted,0.00008941,0.00488404
1997,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00005989,0.00681300
1997,Wood and articles of wood; wood charcoal,0.00003037,0.13765927
1997,Other,0.00011905,0.04077971
1998,Sugars and sugar confectionery,0.00013097,0.32245842
1998,Apparel and clothing accessories; knitted or crocheted,0.00011272,0.00620106
1998,Apparel and clothing accessories; not knitted or crocheted,0.00008868,0.00529804
1998,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00004473,0.00800321
1998,Wood and articles of wood; wood charcoal,0.00003251,0.16429208
1998,Other,0.00014312,0.04637178
1999,Sugars and sugar confectionery,0.00016658,0.44045241
1999,Apparel and clothing accessories; knitted or crocheted,0.00014065,0.00668792
1999,Apparel and clothing accessories; not knitted or crocheted,0.00009588,0.00510064
1999,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00004743,0.00876379
1999,Wood and articles of wood; wood charcoal,0.00002797,0.13853931
1999,Other,0.00014102,0.06473457
2000,Apparel and clothing accessories; knitted or crocheted,0.00014613,0.00793371
2000,Sugars and sugar confectionery,0.00013301,0.41492665
2000,Apparel and clothing accessories; not knitted or crocheted,0.00008140,0.00593108
2000,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00004401,0.01013436
2000,Pharmaceutical products,0.00003172,0.00528103
2000,Other,0.00012226,0.39933179
2001,Apparel and clothing accessories; knitted or crocheted,0.00011604,0.00634803
2001,Sugars and sugar confectionery,0.00011106,0.34120679
2001,Apparel and clothing accessories; not knitted or crocheted,0.00005355,0.00410251
2001,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00005203,0.02302579
2001,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00004253,0.01028398
2001,Other,0.00013525,0.23008669
2002,Apparel and clothing accessories; knitted or crocheted,0.00009750,0.00728144
2002,Sugars and sugar confectionery,0.00009701,0.39328971
2002,Apparel and clothing accessories; not knitted or crocheted,0.00009659,0.00820712
2002,Pharmaceutical products,0.00006112,0.01694186
2002,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00005259,0.01933749
2002,Other,0.00025080,0.60672408
2003,Sugars and sugar confectionery,0.00014925,0.40254725
2003,Apparel and clothing accessories; not knitted or crocheted,0.00011349,0.00831026
2003,Apparel and clothing accessories; knitted or crocheted,0.00011025,0.00747263
2003,Pharmaceutical products,0.00006148,0.01743707
2003,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00005546,0.02165899
2003,Other,0.00026788,0.51822334
2004,Sugars and sugar confectionery,0.00014714,0.36453647
2004,Apparel and clothing accessories; knitted or crocheted,0.00011836,0.00783336
2004,Apparel and clothing accessories; not knitted or crocheted,0.00011471,0.00819283
2004,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007841,0.02872576
2004,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00006818,0.01143727
2004,Other,0.00033435,0.80099072
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00017694,0.35328831
2005,Sugars and sugar confectionery,0.00016592,0.48936966
2005,Apparel and clothing accessories; not knitted or crocheted,0.00007491,0.00513054
2005,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007275,0.02395051
2005,Pharmaceutical products,0.00007270,0.02171312
2005,Other,0.00037392,0.61857300
2006,Sugars and sugar confectionery,0.00019903,0.45544972
2006,"Beverages, spirits and vinegar",0.00010877,0.25070739
2006,Pharmaceutical products,0.00007953,0.02778150
2006,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00007428,0.01382462
2006,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007390,0.01374838
2006,Other,0.00034242,0.44675845
2007,Sugars and sugar confectionery,0.00014890,0.29169929
2007,"Beverages, spirits and vinegar",0.00014373,0.27402352
2007,Pharmaceutical products,0.00009433,0.02675105
2007,Apparel and clothing accessories; not knitted or crocheted,0.00006748,0.00467843
2007,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00006066,0.01315280
2007,Other,0.00036227,0.64893059
2008,Sugars and sugar confectionery,0.00017298,0.32292240
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016108,0.20556100
2008,Pharmaceutical products,0.00012204,0.03843566
2008,"Beverages, spirits and vinegar",0.00010435,0.12784308
2008,Wood and articles of wood; wood charcoal,0.00007326,0.15501777
2008,Other,0.00041247,0.21706531
2009,Sugars and sugar confectionery,0.00014041,0.30749592
2009,Pharmaceutical products,0.00012704,0.03957209
2009,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00012546,0.12205650
2009,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007615,0.01729579
2009,"Beverages, spirits and vinegar",0.00005293,0.12757684
2009,Other,0.00035546,0.35744915
2010,Pharmaceutical products,0.00018678,0.06155933
2010,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00009819,0.01268632
2010,"Beverages, spirits and vinegar",0.00009003,0.16266043
2010,Wood and articles of wood; wood charcoal,0.00008550,0.16617537
2010,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00008215,0.01450515
2010,Other,0.00042928,0.57644084
2011,Pharmaceutical products,0.00022157,0.05602822
2011,Sugars and sugar confectionery,0.00011270,0.30530666
2011,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00010741,0.01370544
2011,"Beverages, spirits and vinegar",0.00009927,0.15346036
2011,Wood and articles of wood; wood charcoal,0.00007323,0.25352135
2011,Other,0.00047496,0.60207611
2012,Pharmaceutical products,0.00017910,0.04010241
2012,"Beverages, spirits and vinegar",0.00011956,0.11734781
2012,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00010610,0.01076914
2012,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007523,0.01152479
2012,Wood and articles of wood; wood charcoal,0.00007344,0.13823354
2012,Other,0.00054407,0.55679669
2013,Sugars and sugar confectionery,0.00015004,0.19135670
2013,Pharmaceutical products,0.00014505,0.04047089
2013,"Beverages, spirits and vinegar",0.00012224,0.15438540
2013,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00008502,0.00997677
2013,Wood and articles of wood; wood charcoal,0.00007845,0.30827636
2013,Other,0.00052432,1.00914401
2014,Pharmaceutical products,0.00016075,0.05277479
2014,"Beverages, spirits and vinegar",0.00013267,0.24543942
2014,Sugars and sugar confectionery,0.00012995,0.26898991
2014,Wood and articles of wood; wood charcoal,0.00010781,0.61000512
2014,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00009211,0.10270592
2014,Other,0.00065205,0.88367275
2015,"Beverages, spirits and vinegar",0.00013824,0.25702891
2015,Pharmaceutical products,0.00012864,0.04422586
2015,Sugars and sugar confectionery,0.00009893,0.29786343
2015,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007810,0.11991298
2015,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007529,0.01371955
2015,Other,0.00050805,0.78907940
2016,"Beverages, spirits and vinegar",0.00014863,0.35632452
2016,Pharmaceutical products,0.00011839,0.04049023
2016,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00008267,0.01208094
2016,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007926,0.01495797
2016,Sugars and sugar confectionery,0.00006437,0.17484599
2016,Other,0.00048842,0.71695137
2017,"Beverages, spirits and vinegar",0.00017398,0.33687403
2017,Pharmaceutical products,0.00013117,0.04062236
2017,Sugars and sugar confectionery,0.00011787,0.31529133
2017,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007986,0.01366197
2017,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00007135,0.00334440
2017,Other,0.00051630,0.72882751
2018,"Beverages, spirits and vinegar",0.00019547,0.39672843
2018,Pharmaceutical products,0.00010600,0.03313443
2018,Wood and articles of wood; wood charcoal,0.00007903,0.99186407
2018,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007866,0.01287220
2018,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007584,0.13121012
2018,Other,0.00052065,0.54216916
2019,"Beverages, spirits and vinegar",0.00019852,0.39522753
2019,Pharmaceutical products,0.00010162,0.02658081
2019,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007643,0.01185342
2019,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007461,0.12791745
2019,Sugars and sugar confectionery,0.00007413,0.26934059
2019,Other,0.00050573,0.58156363
2020,"Beverages, spirits and vinegar",0.00014693,0.26834866
2020,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00009599,0.01472292
2020,Pharmaceutical products,0.00009482,0.02815860
2020,Sugars and sugar confectionery,0.00008627,0.28546882
2020,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00007337,0.00168198
2020,Other,0.00047972,0.94493370
2021,"Beverages, spirits and vinegar",0.00020938,0.43339022
2021,Wood and articles of wood; wood charcoal,0.00010258,0.79031619
2021,Pharmaceutical products,0.00008586,0.01746271
2021,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007679,0.01291670
2021,Sugars and sugar confectionery,0.00007176,0.22594563
2021,Other,0.00052288,0.38844871
2022,"Beverages, spirits and vinegar",0.00027896,0.50590894
2022,Pharmaceutical products,0.00010374,0.02430458
2022,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00010258,0.11306393
2022,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00009321,0.01454016
2022,Wood and articles of wood; wood charcoal,0.00009236,0.50211931
2022,Other,0.00053242,0.40309143
2023,"Beverages, spirits and vinegar",0.00029000,0.46538525
2023,Sugars and sugar confectionery,0.00011439,0.21673991
2023,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00010222,0.12478996
2023,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00007213,0.01132551
2023,Pharmaceutical products,0.00006728,0.01580709
2023,Other,0.00050467,0.31804079
